secteur;langue;nom_produit;prix_unitaire;unite;etiquette_unite;type
bookstore;en;Crime novel;20.0;pc;book;produit
bookstore;de;Krimi;20.0;st;buch;produit
bookstore;nl;Sciencefiction;21.0;st;boek;produit
bookstore;en;Science fiction;21.0;pc;book;produit
bookstore;de;Science-Fiction;21.0;st;buch;produit
bookstore;nl;Historische roman;24.0;st;boek;produit
bookstore;en;Historical novel;24.0;pc;book;produit
bookstore;de;Historischer Roman;24.0;st;buch;produit
bookstore;nl;Biografie;25.0;st;boek;produit
bookstore;en;Biography;25.0;pc;book;produit
bookstore;de;Biografie;25.0;st;buch;produit
bookstore;nl;Essay;22.5;st;boek;produit
bookstore;en;Essay;22.5;pc;book;produit
bookstore;de;Essay;22.5;st;buch;produit
bookstore;nl;Kookboek;28.0;st;boek;produit
bookstore;en;Cookbook;28.0;pc;book;produit
bookstore;de;Kochbuch;28.0;st;buch;produit
bookstore;nl;Reisgids;26.0;st;boek;produit
bookstore;en;Travel book;26.0;pc;book;produit
bookstore;de;Reisebuch;26.0;st;buch;produit
bookstore;nl;Toeristische gids;18.0;st;guide;produit
bookstore;en;Tourist guide;18.0;pc;guide;produit
bookstore;de;Reiseführer;18.0;st;guide;produit
bookstore;nl;Atlas;35.0;st;boek;produit
bookstore;en;Atlas;35.0;pc;book;produit
bookstore;de;Atlas;35.0;st;buch;produit
bookstore;nl;Frans woordenboek;32.0;st;werk;produit
bookstore;en;French dictionary;32.0;pc;work;produit
bookstore;de;Französisch Wörterbuch;32.0;st;werk;produit
bookstore;nl;Tweetaalig woordenboek;28.0;st;werk;produit
bookstore;en;Bilingual dictionary;28.0;pc;work;produit
bookstore;de;Zweisprachiges Wörterbuch;28.0;st;werk;produit
bookstore;nl;Encyclopedie;45.0;st;werk;produit
bookstore;en;Encyclopedia;45.0;pc;work;produit
bookstore;de;Enzyklopädie;45.0;st;werk;produit
bookstore;nl;Schoolboek;18.5;st;boek;produit
bookstore;en;School book;18.5;pc;book;produit
bookstore;de;Schulbuch;18.5;st;buch;produit
bookstore;nl;Werkboek;8.5;st;schrift;produit
bookstore;en;Workbook;8.5;pc;notebook;produit
bookstore;de;Arbeitsheft;8.5;st;heft;produit
bookstore;nl;Jeugdboek;14.0;st;boek;produit
bookstore;en;Children's book;14.0;pc;book;produit
bookstore;de;Kinderbuch;14.0;st;buch;produit
bookstore;nl;Prentenboek;16.0;st;album;produit
bookstore;en;Picture book;16.0;pc;album;produit
bookstore;de;Bilderbuch;16.0;st;album;produit
bookstore;nl;Strip;12.0;st;strip;produit
bookstore;en;Comic book;12.0;pc;comic;produit
bookstore;de;Comic;12.0;st;comic;produit
bookstore;nl;Manga;7.5;st;volume;produit
bookstore;en;Manga;7.5;pc;volume;produit
bookstore;de;Manga;7.5;st;band;produit
bookstore;nl;Comic;18.0;st;comic;produit
bookstore;en;Comics;18.0;pc;comic;produit
bookstore;de;Comics;18.0;st;comic;produit
bookstore;nl;Kunstboek;45.0;st;boek;produit
bookstore;en;Art book;45.0;pc;book;produit
bookstore;de;Kunstbuch;45.0;st;buch;produit
bookstore;nl;Schone kunsten;38.0;st;boek;produit
bookstore;en;Fine arts;38.0;pc;book;produit
bookstore;de;Bildende Kunst;38.0;st;buch;produit
bookstore;nl;Fotografie;42.0;st;boek;produit
bookstore;en;Photography;42.0;pc;book;produit
bookstore;de;Fotografie;42.0;st;buch;produit
bookstore;nl;Architectuur;48.0;st;boek;produit
bookstore;en;Architecture;48.0;pc;book;produit
bookstore;de;Architektur;48.0;st;buch;produit
bookstore;nl;Maandblad;8.5;st;tijdschrift;produit
bookstore;en;Monthly magazine;8.5;pc;magazine;produit
bookstore;de;Monatszeitschrift;8.5;st;zeitschrift;produit
bookstore;nl;Dagblad;2.5;st;krant;produit
bookstore;en;Daily newspaper;2.5;pc;newspaper;produit
bookstore;de;Tageszeitung;2.5;st;zeitung;produit
bookstore;nl;Vaktijdschrift;6.5;st;tijdschrift;produit
bookstore;en;Trade magazine;6.5;pc;magazine;produit
bookstore;de;Fachzeitschrift;6.5;st;zeitschrift;produit
bookstore;nl;Kaart;4.5;st;kaart;produit
bookstore;en;Card;4.5;pc;card;produit
bookstore;de;Karte;4.5;st;karte;produit
bookstore;nl;Bladwijzer;3.5;st;accessoire;produit
bookstore;en;Bookmark;3.5;pc;accessoire;produit
bookstore;de;Lesezeichen;3.5;st;accessoire;produit
bookstore;nl;Inbinden;8.5;st;service;service
bookstore;en;Bookbinding;8.5;pc;service;service
bookstore;de;Buchbinden;8.5;st;service;service
medical_services;nl;Huisarts consultatie;35.0;st;consultation;service
medical_services;en;GP consultation;35.0;pc;consultation;service
medical_services;de;Hausarzt-Konsultation;35.0;st;consultation;service
medical_services;nl;Specialist consultatie;55.0;st;consultation;service
medical_services;en;Specialist consultation;55.0;pc;consultation;service
medical_services;de;Facharzt-Konsultation;55.0;st;consultation;service
medical_services;nl;Kinderarts consultatie;45.0;st;consultation;service
medical_services;en;Pediatrician consultation;45.0;pc;consultation;service
medical_services;de;Kinderarzt-Konsultation;45.0;st;consultation;service
medical_services;nl;Gynaecoloog consultatie;45.0;st;consultation;service
medical_services;en;Gynecologist consultation;45.0;pc;consultation;service
medical_services;de;Frauenarzt-Konsultation;45.0;st;consultation;service
medical_services;nl;Cardioloog consultatie;65.0;st;consultation;service
medical_services;en;Cardiologist consultation;65.0;pc;consultation;service
medical_services;de;Kardiologe-Konsultation;65.0;st;consultation;service
medical_services;nl;Dermatoloog consultatie;55.0;st;consultation;service
medical_services;en;Dermatologist consultation;55.0;pc;consultation;service
medical_services;de;Hautarzt-Konsultation;55.0;st;consultation;service
medical_services;nl;Oogarts consultatie;55.0;st;consultation;service
medical_services;en;Ophthalmologist consultation;55.0;pc;consultation;service
medical_services;de;Augenarzt-Konsultation;55.0;st;consultation;service
medical_services;nl;KNO arts consultatie;50.0;st;consultation;service
medical_services;en;ENT consultation;50.0;pc;consultation;service
medical_services;de;HNO-Arzt-Konsultation;50.0;st;consultation;service
medical_services;nl;Neuroloog consultatie;65.0;st;consultation;service
medical_services;en;Neurologist consultation;65.0;pc;consultation;service
medical_services;de;Neurologe-Konsultation;65.0;st;consultation;service
medical_services;nl;Reumatoloog consultatie;55.0;st;consultation;service
medical_services;en;Rheumatologist consultation;55.0;pc;consultation;service
medical_services;de;Rheumatologe-Konsultation;55.0;st;consultation;service
medical_services;nl;Bloedonderzoek;25.0;st;analyse;service
medical_services;en;Blood test;25.0;pc;analysis;service
medical_services;de;Blutuntersuchung;25.0;st;analyse;service
medical_services;nl;Compleet onderzoek;85.0;st;balans;service
medical_services;en;Complete checkup;85.0;pc;balance;service
medical_services;de;Komplette Untersuchung;85.0;st;bilanz;service
medical_services;nl;Echografie;75.0;st;onderzoek;service
medical_services;en;Ultrasound;75.0;pc;examination;service
medical_services;de;Ultraschall;75.0;st;untersuchung;service
medical_services;nl;Röntgen;45.0;st;onderzoek;service
medical_services;en;X-ray;45.0;pc;examination;service
medical_services;de;Röntgen;45.0;st;untersuchung;service
medical_services;nl;CT-scan;185.0;st;onderzoek;service
medical_services;en;CT scan;185.0;pc;examination;service
medical_services;de;CT-Scan;185.0;st;untersuchung;service
medical_services;nl;MRI;285.0;st;onderzoek;service
medical_services;en;MRI;285.0;pc;examination;service
medical_services;de;MRT;285.0;st;untersuchung;service
medical_services;nl;Vaccinatie;25.0;st;injectie;service
medical_services;en;Vaccination;25.0;pc;injection;service
medical_services;de;Impfung;25.0;st;injektion;service
medical_services;nl;Hechting;35.0;st;verzorging;service
medical_services;en;Stitching;35.0;pc;care;service
medical_services;de;Wundverschluss;35.0;st;pflege;service
medical_services;nl;Verband;15.0;st;verzorging;service
medical_services;en;Dressing;15.0;pc;care;service
medical_services;de;Verband;15.0;st;pflege;service
medical_services;nl;Infiltratie;85.0;st;verzorging;service
medical_services;en;Infiltration;85.0;pc;care;service
medical_services;de;Infiltration;85.0;st;pflege;service
medical_services;nl;ECG;45.0;st;onderzoek;service
medical_services;en;ECG;45.0;pc;examination;service
medical_services;de;EKG;45.0;st;untersuchung;service
medical_services;nl;Inspanningstest;95.0;st;onderzoek;service
medical_services;en;Stress test;95.0;pc;examination;service
medical_services;de;Belastungstest;95.0;st;untersuchung;service
medical_services;nl;Holter;125.0;st;onderzoek;service
medical_services;en;Holter monitor;125.0;pc;examination;service
medical_services;de;Holter;125.0;st;untersuchung;service
medical_services;nl;Audiometrie;55.0;st;onderzoek;service
medical_services;en;Audiometry;55.0;pc;examination;service
medical_services;de;Audiometrie;55.0;st;untersuchung;service
medical_services;nl;Oogfundus;35.0;st;onderzoek;service
medical_services;en;Eye fundus;35.0;pc;examination;service
medical_services;de;Augenhintergrund;35.0;st;untersuchung;service
medical_services;nl;Uitstrijkje;35.0;st;onderzoek;service
medical_services;en;Pap smear;35.0;pc;examination;service
medical_services;de;Abstrich;35.0;st;untersuchung;service
medical_services;nl;Mammografie;75.0;st;onderzoek;service
medical_services;en;Mammography;75.0;pc;examination;service
medical_services;de;Mammografie;75.0;st;untersuchung;service
medical_services;nl;Botdichtheid;95.0;st;onderzoek;service
medical_services;en;Bone density;95.0;pc;examination;service
medical_services;de;Knochendichtemessung;95.0;st;untersuchung;service
medical_services;nl;Cortisone;45.0;st;injectie;service
medical_services;en;Cortisone;45.0;pc;injection;service
medical_services;de;Kortison;45.0;st;injektion;service
cultural_events;nl;Klassiek concert;45.0;st;ticket;service
cultural_events;en;Classical concert;45.0;pc;ticket;service
cultural_events;de;Klassisches Konzert;45.0;st;ticket;service
cultural_events;nl;Pop/rock concert;55.0;st;ticket;service
cultural_events;en;Pop/rock concert;55.0;pc;ticket;service
cultural_events;de;Pop/Rock-Konzert;55.0;st;ticket;service
cultural_events;nl;Jazz concert;35.0;st;ticket;service
cultural_events;en;Jazz concert;35.0;pc;ticket;service
cultural_events;de;Jazzkonzert;35.0;st;ticket;service
cultural_events;nl;Opera;75.0;st;ticket;service
cultural_events;en;Opera;75.0;pc;ticket;service
cultural_events;de;Oper;75.0;st;ticket;service
cultural_events;nl;Ballet;65.0;st;ticket;service
cultural_events;en;Ballet;65.0;pc;ticket;service
cultural_events;de;Ballett;65.0;st;ticket;service
cultural_events;nl;Toneelstuk;28.0;st;ticket;service
cultural_events;en;Theater play;28.0;pc;ticket;service
cultural_events;de;Theaterstück;28.0;st;ticket;service
cultural_events;nl;Musical;55.0;st;ticket;service
cultural_events;en;Musical;55.0;pc;ticket;service
cultural_events;de;Musical;55.0;st;ticket;service
cultural_events;nl;One-man-show;35.0;st;ticket;service
cultural_events;en;One-man show;35.0;pc;ticket;service
cultural_events;de;One-Man-Show;35.0;st;ticket;service
cultural_events;nl;Kinder voorstelling;15.0;st;ticket;service
cultural_events;en;Children's show;15.0;pc;ticket;service
cultural_events;de;Kindervorstellung;15.0;st;ticket;service
cultural_events;nl;Festival (dag);85.0;st;pass;service
cultural_events;en;Festival (day);85.0;pc;pass;service
cultural_events;de;Festival (Tag);85.0;st;pass;service
cultural_events;nl;Festival (weekend);150.0;st;pass;service
cultural_events;en;Festival (weekend);150.0;pc;pass;service
cultural_events;de;Festival (Wochenende);150.0;st;pass;service
cultural_events;nl;Tijdelijke tentoonstelling;12.0;st;ticket;service
cultural_events;en;Temporary exhibition;12.0;pc;ticket;service
cultural_events;de;Temporäre Ausstellung;12.0;st;ticket;service
cultural_events;nl;Rondleiding;15.0;st;bezoek;service
cultural_events;en;Guided tour;15.0;pc;visit;service
cultural_events;de;Führung;15.0;st;besuch;service
cultural_events;nl;Lezing;18.0;st;lezing;service
cultural_events;en;Conference;18.0;pc;lecture;service
cultural_events;de;Vortrag;18.0;st;vortrag;service
cultural_events;nl;Creatieve workshop;25.0;st;workshop;service
cultural_events;en;Creative workshop;25.0;pc;workshop;service
cultural_events;de;Kreativworkshop;25.0;st;workshop;service
cultural_events;nl;Dansles;15.0;st;les;service
cultural_events;en;Dance class;15.0;pc;class;service
cultural_events;de;Tanzkurs;15.0;st;kurs;service
cultural_events;nl;Toneelles;18.0;st;les;service
cultural_events;en;Theater class;18.0;pc;class;service
cultural_events;de;Schauspielkurs;18.0;st;kurs;service
cultural_events;nl;Muziekles;35.0;u;uur;service
cultural_events;en;Music lesson;35.0;h;hour;service
cultural_events;de;Musikunterricht;35.0;h;stunde;service
cultural_events;nl;Zaalverhuur (uur);55.0;u;uur;service
cultural_events;en;Room rental (hour);55.0;h;hour;service
cultural_events;de;Raumvermietung (Stunde);55.0;h;stunde;service
cultural_events;nl;Zaalverhuur (dag);450.0;dag;dag;service
cultural_events;en;Room rental (day);450.0;day;day;service
cultural_events;de;Raumvermietung (Tag);450.0;tag;tag;service
cultural_events;nl;Evenement organisatie;1250.0;st;pakket;service
cultural_events;en;Event organization;1250.0;pc;package;service
cultural_events;de;Veranstaltungsorganisation;1250.0;st;paket;service
cultural_events;nl;Concert geluid;650.0;st;service;service
cultural_events;en;Concert sound;650.0;pc;service;service
cultural_events;de;Konzertbeschallung;650.0;st;service;service
cultural_events;nl;Podium verlichting;450.0;st;service;service
cultural_events;en;Stage lighting;450.0;pc;service;service
cultural_events;de;Bühnenbeleuchtung;450.0;st;service;service
cultural_events;nl;Technische regie;550.0;st;service;service
cultural_events;en;Technical direction;550.0;pc;service;service
cultural_events;de;Technische Regie;550.0;st;service;service
cultural_events;nl;Artistieke programmering;850.0;st;service;service
cultural_events;en;Artistic programming;850.0;pc;service;service
cultural_events;de;Künstlerische Programmierung;850.0;st;service;service
cultural_events;nl;Ticket service;250.0;st;pakket;service
cultural_events;en;Ticketing (service);250.0;pc;package;service
cultural_events;de;Ticketing (Service);250.0;st;paket;service
cultural_events;nl;Gedrukt programma;5.0;st;programma;produit
cultural_events;en;Printed program;5.0;pc;program;produit
cultural_events;de;Gedrucktes Programm;5.0;st;programm;produit
cultural_events;nl;Merchandise artikel;25.0;st;article;produit
cultural_events;en;Merchandise item;25.0;pc;article;produit
cultural_events;de;Merchandise-Artikel;25.0;st;article;produit
pharmacy;nl;Paracetamol 500mg (16);3.5;st;doos;produit
pharmacy;en;Paracetamol 500mg (16);3.5;pc;box;produit
pharmacy;de;Paracetamol 500mg (16);3.5;st;schachtel;produit
pharmacy;nl;Paracetamol 1000mg (8);3.2;st;doos;produit
pharmacy;en;Paracetamol 1000mg (8);3.2;pc;box;produit
pharmacy;de;Paracetamol 1000mg (8);3.2;st;schachtel;produit
pharmacy;nl;Ibuprofen 400mg (30);5.5;st;doos;produit
pharmacy;en;Ibuprofen 400mg (30);5.5;pc;box;produit
pharmacy;de;Ibuprofen 400mg (30);5.5;st;schachtel;produit
pharmacy;nl;Aspirine (30);4.5;st;doos;produit
pharmacy;en;Aspirin (30);4.5;pc;box;produit
pharmacy;de;Aspirin (30);4.5;st;schachtel;produit
pharmacy;nl;Antibioticum (voorschrift);12.5;st;doos;produit
pharmacy;en;Antibiotic (prescription);12.5;pc;box;produit
pharmacy;de;Antibiotikum (Rezept);12.5;st;schachtel;produit
pharmacy;nl;Hoestsiroop;8.5;st;flesje;produit
pharmacy;en;Cough syrup;8.5;pc;bottle;produit
pharmacy;de;Hustensaft;8.5;st;fläschchen;produit
pharmacy;nl;Neusspray;7.5;st;flesje;produit
pharmacy;en;Nasal spray;7.5;pc;bottle;produit
pharmacy;de;Nasenspray;7.5;st;fläschchen;produit
pharmacy;nl;Oordruppels;6.5;st;flesje;produit
pharmacy;en;Ear drops;6.5;pc;bottle;produit
pharmacy;de;Ohrentropfen;6.5;st;fläschchen;produit
pharmacy;nl;Oogdruppels;8.0;st;flesje;produit
pharmacy;en;Eye drops;8.0;pc;bottle;produit
pharmacy;de;Augentropfen;8.0;st;fläschchen;produit
pharmacy;nl;Antibiotische zalf;9.5;st;tube;produit
pharmacy;en;Antibiotic ointment;9.5;pc;tube;produit
pharmacy;de;Antibiotische Salbe;9.5;st;tube;produit
pharmacy;nl;Cortisone creme;8.5;st;tube;produit
pharmacy;en;Cortisone cream;8.5;pc;tube;produit
pharmacy;de;Kortisoncreme;8.5;st;tube;produit
pharmacy;nl;Antihistamine;12.0;st;doos;produit
pharmacy;en;Antihistamine;12.0;pc;box;produit
pharmacy;de;Antihistaminikum;12.0;st;schachtel;produit
pharmacy;nl;Anti-misselijk;7.5;st;doos;produit
pharmacy;en;Anti-nausea;7.5;pc;box;produit
pharmacy;de;Anti-Übelkeit;7.5;st;schachtel;produit
pharmacy;nl;Anti-diarree;6.5;st;doos;produit
pharmacy;en;Anti-diarrheal;6.5;pc;box;produit
pharmacy;de;Anti-Durchfall;6.5;st;schachtel;produit
pharmacy;nl;Probiotica;15.0;st;doos;produit
pharmacy;en;Probiotics;15.0;pc;box;produit
pharmacy;de;Probiotika;15.0;st;schachtel;produit
pharmacy;nl;Vitamine D;12.5;st;flesje;produit
pharmacy;en;Vitamin D;12.5;pc;bottle;produit
pharmacy;de;Vitamin D;12.5;st;fläschchen;produit
pharmacy;nl;Vitamine C;8.5;st;doos;produit
pharmacy;en;Vitamin C;8.5;pc;box;produit
pharmacy;de;Vitamin C;8.5;st;schachtel;produit
pharmacy;nl;Multivitaminen;18.0;st;doos;produit
pharmacy;en;Multivitamins;18.0;pc;box;produit
pharmacy;de;Multivitamine;18.0;st;schachtel;produit
pharmacy;nl;Magnesium;9.5;st;doos;produit
pharmacy;en;Magnesium;9.5;pc;box;produit
pharmacy;de;Magnesium;9.5;st;schachtel;produit
pharmacy;nl;IJzer;11.5;st;doos;produit
pharmacy;en;Iron;11.5;pc;box;produit
pharmacy;de;Eisen;11.5;st;schachtel;produit
pharmacy;nl;Omega-3;22.0;st;flesje;produit
pharmacy;en;Omega-3;22.0;pc;bottle;produit
pharmacy;de;Omega-3;22.0;st;fläschchen;produit
pharmacy;nl;Assortiment pleisters;4.5;st;doos;produit
pharmacy;en;Assorted bandages;4.5;pc;box;produit
pharmacy;de;Verschiedene Pflaster;4.5;st;schachtel;produit
pharmacy;nl;Steriele kompressen;3.5;st;zakje;produit
pharmacy;en;Sterile compresses;3.5;pc;sachet;produit
pharmacy;de;Sterile Kompressen;3.5;st;beutel;produit
pharmacy;nl;Hechtpleister;3.0;st;rouleau;produit
pharmacy;en;Adhesive tape;3.0;pc;rouleau;produit
pharmacy;de;Heftpflaster;3.0;st;rouleau;produit
pharmacy;nl;Ontsmettingsmiddel;5.5;st;flesje;produit
pharmacy;en;Antiseptic;5.5;pc;bottle;produit
pharmacy;de;Antiseptikum;5.5;st;fläschchen;produit
pharmacy;nl;Fysiologisch zout;2.5;st;flesje;produit
pharmacy;en;Physiological serum;2.5;pc;bottle;produit
